ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
722,49.317,-20.573,-6.5854,164,0,0,0,0,0,0,0,0,0,0,0,1
723,52.536,-65.519,-10.776,183,0,0,0,0,0,0,0,0,0,0,0,1
724,-61.583,-38.312,18.896,96,0,0,0,0,0,0,0,0,0,0,1,0
725,61.649,-0.10526,-0.17544,114,0,0,0,0,0,0,0,0,0,0,0,1
726,-30.016,-2.0787,-44.173,127,0,0,0,0,0,0,0,0,0,0,1,0
727,48.737,-51.509,2.1404,114,0,0,0,0,0,0,0,0,0,0,0,1
728,-55.391,-16.848,-32.49,151,0,0,0,0,0,0,0,0,0,0,1,0
729,35.674,-28.419,-16.992,129,0,0,0,0,0,0,0,0,0,0,0,1
730,65.866,-40.711,7.1946,149,0,0,0,0,0,0,0,0,0,0,0,1
731,-48.803,1.5102,-11.619,147,0,0,0,0,0,0,0,0,0,0,1,0
732,-28.037,-43.174,-16.202,109,0,0,0,0,0,0,0,0,0,0,1,0
733,-60.056,-5.4861,1.0833,144,0,0,0,0,0,0,0,0,0,0,1,0
734,-56.963,-37.45,7.6625,160,0,0,0,0,0,0,0,0,0,0,1,0
735,-30.466,-3.681,-33.865,163,0,0,0,0,0,0,0,0,0,0,1,0
736,56.323,-32.82,-4.0248,161,0,0,0,0,0,0,0,0,0,0,0,1
737,-44.549,-52.96,-12.411,175,0,0,0,0,0,0,0,0,0,0,1,0
738,56.094,-43.893,2.5638,149,0,0,0,0,0,0,0,0,0,0,0,1
739,55.119,-19,8.1045,134,0,0,0,0,0,0,0,0,0,0,0,1
740,-61.542,-24.931,-25.486,144,0,0,0,0,0,0,0,0,0,0,1,0
741,-61.366,-43,-14.561,164,0,0,0,0,0,0,0,0,0,0,1,0
742,23.753,-12.392,-30.619,97,0,0,0,0,0,0,0,0,0,0,0,1
743,-60.556,-3.7594,-21.368,133,0,0,0,0,0,0,0,0,0,0,1,0
744,57.611,8.5741,-6.463,108,0,0,0,0,0,0,0,0,0,0,0,1
745,58.031,-23.122,-13.694,196,0,0,0,0,0,0,0,0,0,0,0,1
746,-54.071,-61.229,-5.9,140,0,0,0,0,0,0,0,0,0,0,1,0
747,45.711,-41.17,-16.063,159,0,0,0,0,0,0,0,0,0,0,0,1
748,-25.252,-27.27,-21.061,115,0,0,0,0,0,0,0,0,0,0,1,0
749,-51.33,-6.98,-18.75,200,0,0,0,0,0,0,0,0,0,0,1,0
750,-40.304,-13.214,-9.1071,112,0,0,0,0,0,0,0,0,0,0,1,0
751,49.117,-6.9517,-38.483,145,0,0,0,0,0,0,0,0,0,0,0,1
752,36.17,20.27,-37.39,141,0,0,0,0,0,0,0,0,0,0,0,1
753,-42.019,-3.9612,-16.388,103,0,0,0,0,0,0,0,0,0,0,1,0
754,48.295,-36.51,4.6711,149,0,0,0,0,0,0,0,0,0,0,0,1
755,61.514,-52.569,7.6528,144,0,0,0,0,0,0,0,0,0,0,0,1
756,18.874,-0.60109,-28.47,183,0,0,0,0,0,0,0,0,0,0,0,1
757,59.566,-37.52,-22.491,175,0,0,0,0,0,0,0,0,0,0,0,1
758,-51.043,12.122,-11.13,115,0,0,0,0,0,0,0,0,0,0,1,0
759,-32.566,-17.316,-29.987,152,0,0,0,0,0,0,0,0,0,0,1,0
760,45.477,-58.256,-7.7791,172,0,0,0,0,0,0,0,0,0,0,0,1
761,-62.326,-51.541,-8.5037,135,0,0,0,0,0,0,0,0,0,0,1,0
762,24.422,-22.385,-23.56,109,0,0,0,0,0,0,0,0,0,0,0,1
763,52.55,-4.4327,-2.0819,171,0,0,0,0,0,0,0,0,0,0,0,1
764,-33.099,9.1656,-29.06,151,0,0,0,0,0,0,0,0,0,0,1,0
765,-43.557,-42.342,-25.646,158,0,0,0,0,0,0,0,0,0,0,1,0
766,55.58,-49.096,-23.21,157,0,0,0,0,0,0,0,0,0,0,0,1
767,-56.685,4.5946,-5.6396,111,0,0,0,0,0,0,0,0,0,0,1,0
768,-42.245,-22.679,8.0755,106,0,0,0,0,0,0,0,0,0,0,1,0
769,-39.512,-62.52,-17.984,127,0,0,0,0,0,0,0,0,0,0,1,0
770,43.648,-10.197,-28.831,142,0,0,0,0,0,0,0,0,0,0,0,1
771,-19.782,-0.27586,-23,174,0,0,0,0,0,0,0,0,0,0,1,0
772,45.554,-7.5372,-9.5372,121,0,0,0,0,0,0,0,0,0,0,0,1
773,-62.958,-29.882,13.042,119,0,0,0,0,0,0,0,0,0,0,1,0
774,-30.715,-36.73,-22.336,137,0,0,0,0,0,0,0,0,0,0,1,0
775,50.51,4.9682,-12.076,157,0,0,0,0,0,0,0,0,0,0,0,1
776,25.915,17.155,-36.986,142,0,0,0,0,0,0,0,0,0,0,0,1
777,66.101,-17.362,7.3768,138,0,0,0,0,0,0,0,0,0,0,0,1
778,-41.907,0.17333,-44.68,150,0,0,0,0,0,0,0,0,0,0,1,0
779,-55.268,-48.338,-23.38,142,0,0,0,0,0,0,0,0,0,0,1,0
780,26.283,-31.567,-18.283,120,0,0,0,0,0,0,0,0,0,0,0,1
781,-49.366,-67.592,-17.155,142,0,0,0,0,0,0,0,0,0,0,1,0
782,30.151,5.7358,-23.61,159,0,0,0,0,0,0,0,0,0,0,0,1
783,58.263,-57.593,-1.3653,167,0,0,0,0,0,0,0,0,0,0,0,1
784,-48.717,-40.759,1.9172,145,0,0,0,0,0,0,0,0,0,0,1,0
785,66.714,-33.442,-1.4286,154,0,0,0,0,0,0,0,0,0,0,0,1
786,-30.974,2.487,-20.139,115,0,0,0,0,0,0,0,0,0,0,1,0
787,-64.715,-43.241,8.3796,137,0,0,0,0,0,0,0,0,0,0,1,0
788,23.891,6.2636,-43.566,129,0,0,0,0,0,0,0,0,0,0,0,1
789,44.948,-19.229,6.1285,249,0,0,0,0,0,0,0,0,0,0,0,1
790,-42.115,19.655,-27.755,139,0,0,0,0,0,0,0,0,0,0,1,0
791,-63.482,-18.705,6.2878,139,0,0,0,0,0,0,0,0,0,0,1,0
792,51.505,-2.9895,-22.021,190,0,0,0,0,0,0,0,0,0,0,0,1
793,-54.684,-36.303,-24.763,152,0,0,0,0,0,0,0,0,0,0,1,0
794,-39.552,-19.413,-21.678,143,0,0,0,0,0,0,0,0,0,0,1,0
795,66.54,-23.606,-17.095,137,0,0,0,0,0,0,0,0,0,0,0,1
796,-47.756,16.763,-19.511,131,0,0,0,0,0,0,0,0,0,0,1,0
797,-48.142,-35.912,13.54,113,0,0,0,0,0,0,0,0,0,0,1,0
798,65.928,-28.892,8.4892,139,0,0,0,0,0,0,0,0,0,0,0,1
799,45.043,-64.765,-18.278,115,0,0,0,0,0,0,0,0,0,0,0,1
800,-51.634,-19.248,-9.6931,202,0,0,0,0,0,0,0,0,0,0,1,0
801,47.813,18.835,-22.259,139,0,0,0,0,0,0,0,0,0,0,0,1
802,41.481,-19.985,-22.55,131,0,0,0,0,0,0,0,0,0,0,0,1
803,62.392,-15.135,-24.892,148,0,0,0,0,0,0,0,0,0,0,0,1
804,33.727,-28.719,-26.072,139,0,0,0,0,0,0,0,0,0,0,0,1
805,-65.012,-20.776,-13.424,170,0,0,0,0,0,0,0,0,0,0,1,0
806,-51.752,3.3725,-34.928,153,0,0,0,0,0,0,0,0,0,0,1,0
807,33.553,10.082,-42.706,170,0,0,0,0,0,0,0,0,0,0,0,1
808,-34.024,-27.602,-25.096,166,0,0,0,0,0,0,0,0,0,0,1,0
809,48.171,14.463,-31.805,164,0,0,0,0,0,0,0,0,0,0,0,1
810,66.025,-34.357,-12.637,157,0,0,0,0,0,0,0,0,0,0,0,1
811,-56.629,-57.874,-15.447,159,0,0,0,0,0,0,0,0,0,0,1,0
812,-61.198,-17.561,-3.7433,187,0,0,0,0,0,0,0,0,0,0,1,0
813,61.651,-51.256,-12.686,172,0,0,0,0,0,0,0,0,0,0,0,1
814,61.202,-10.798,0.24242,198,0,0,0,0,0,0,0,0,0,0,0,1
815,-66.268,-31.866,-7.4146,164,0,0,0,0,0,0,0,0,0,0,1,0
816,44.52,-52.441,-18.712,177,0,0,0,0,0,0,0,0,0,0,0,1
817,53.419,-11.52,-13.352,179,0,0,0,0,0,0,0,0,0,0,0,1
818,55.437,7.6647,-22.371,167,0,0,0,0,0,0,0,0,0,0,0,1
819,-22.906,4.6475,-33.669,139,0,0,0,0,0,0,0,0,0,0,1,0
820,-43.935,11.725,-37.673,153,0,0,0,0,0,0,0,0,0,0,1,0
821,43.809,8.3694,-23.146,157,0,0,0,0,0,0,0,0,0,0,0,1
822,-54.95,-25.3,5.85,160,0,0,0,0,0,0,0,0,0,0,1,0
823,-60.69,-14.023,-22.444,171,0,0,0,0,0,0,0,0,0,0,1,0
824,-50.307,-41.852,-15.727,176,0,0,0,0,0,0,0,0,0,0,1,0
825,64.671,-45.399,-3.7688,173,0,0,0,0,0,0,0,0,0,0,0,1
826,54.224,-30.587,13.217,143,0,0,0,0,0,0,0,0,0,0,0,1
827,48.061,-30.327,-22.939,196,0,0,0,0,0,0,0,0,0,0,0,1
828,-64.976,-29.451,2.9146,164,0,0,0,0,0,0,0,0,0,0,1,0
829,-44.072,-31.09,-22.263,167,0,0,0,0,0,0,0,0,0,0,1,0
830,60.245,-26.144,-25.799,139,0,0,0,0,0,0,0,0,0,0,0,1
831,66.55,-21.813,-4.2924,171,0,0,0,0,0,0,0,0,0,0,0,1
832,52.595,-18.454,-25.924,185,0,0,0,0,0,0,0,0,0,0,0,1
833,31.045,-1.3582,-43.791,134,0,0,0,0,0,0,0,0,0,0,0,1
834,-35.496,-10.777,-39.295,139,0,0,0,0,0,0,0,0,0,0,1,0
835,34.652,-49.526,-17.363,135,0,0,0,0,0,0,0,0,0,0,0,1
836,-51.162,-6.825,-3.7625,160,0,0,0,0,0,0,0,0,0,0,1,0
837,61.421,-3.6604,-22.931,159,0,0,0,0,0,0,0,0,0,0,0,1
838,60.283,-1.9783,-11.413,184,0,0,0,0,0,0,0,0,0,0,0,1
839,-47.322,-55.462,-21.626,171,0,0,0,0,0,0,0,0,0,0,1,0
840,40.212,1.1667,-16.182,132,0,0,0,0,0,0,0,0,0,0,0,1
841,37.5,-69.921,-18.289,76,0,0,0,0,0,0,0,0,0,0,0,1
842,-55.282,5.4,-18.976,170,0,0,0,0,0,0,0,0,0,0,1,0
843,44.552,9.8897,-40.897,145,0,0,0,0,0,0,0,0,0,0,0,1
844,43.304,-18.726,-31.822,135,0,0,0,0,0,0,0,0,0,0,0,1
845,-22.608,-9.3333,-33.098,102,0,0,0,0,0,0,0,0,0,0,1,0
846,-40.42,-72.2,-18.06,100,0,0,0,0,0,0,0,0,0,0,1,0
847,47.071,-41.452,12.476,84,0,0,0,0,0,0,0,0,0,0,0,1
848,-34.495,8.4835,-40.934,182,0,0,0,0,0,0,0,0,0,0,1,0
849,-35.007,19.546,-35.816,141,0,0,0,0,0,0,0,0,0,0,1,0
850,-46.629,-29.486,3.7333,105,0,0,0,0,0,0,0,0,0,0,1,0
851,-33.381,-8.4048,-24.238,84,0,0,0,0,0,0,0,0,0,0,1,0
852,-63.338,-33.729,-18.962,133,0,0,0,0,0,0,0,0,0,0,1,0
853,-63.105,-41.613,-1.9006,181,0,0,0,0,0,0,0,0,0,0,1,0
854,-38.253,-30.785,10.304,79,0,0,0,0,0,0,0,0,0,0,1,0
855,54.423,-59.256,-18.474,156,0,0,0,0,0,0,0,0,0,0,0,1
856,40.378,22.703,-28.486,111,0,0,0,0,0,0,0,0,0,0,0,1
857,37.959,-38.218,-22.748,147,0,0,0,0,0,0,0,0,0,0,0,1
858,53.42,3.2045,-34.091,176,0,0,0,0,0,0,0,0,0,0,0,1
859,-34.836,-51.918,-18.918,146,0,0,0,0,0,0,0,0,0,0,1,0
860,-48.969,-23.292,-26.677,130,0,0,0,0,0,0,0,0,0,0,1,0
861,22.697,7.6818,-33.045,132,0,0,0,0,0,0,0,0,0,0,0,1
862,-25.685,15.102,-37.827,127,0,0,0,0,0,0,0,0,0,0,1,0
863,32.456,-16.853,-28.588,136,0,0,0,0,0,0,0,0,0,0,0,1
864,56.819,-9.3333,-32.903,144,0,0,0,0,0,0,0,0,0,0,0,1
865,-21.96,-18.099,-26.792,101,0,0,0,0,0,0,0,0,0,0,1,0
866,-49.57,-8.1266,-40.468,158,0,0,0,0,0,0,0,0,0,0,1,0
867,35.786,-9.7857,-37.143,140,0,0,0,0,0,0,0,0,0,0,0,1
868,-54.63,-31.954,-5.6759,216,0,0,0,0,0,0,0,0,0,0,1,0
869,52.082,-49.245,-9.1735,196,0,0,0,0,0,0,0,0,0,0,0,1
870,-43.766,-14.638,-31.489,188,0,0,0,0,0,0,0,0,0,0,1,0
871,47.393,-42.089,-25.393,135,0,0,0,0,0,0,0,0,0,0,0,1
872,-60.545,-7.3048,-10.674,187,0,0,0,0,0,0,0,0,0,0,1,0
873,56.699,-41.315,12.056,143,0,0,0,0,0,0,0,0,0,0,0,1
874,30.465,-0.74839,-33.613,155,0,0,0,0,0,0,0,0,0,0,0,1
875,58.227,-25.216,1.7955,176,0,0,0,0,0,0,0,0,0,0,0,1
876,-49.896,11.026,-28.74,154,0,0,0,0,0,0,0,0,0,0,1,0
877,-60.628,-55.839,0.49635,137,0,0,0,0,0,0,0,0,0,0,1,0
878,-54.667,-5.8966,-30.414,174,0,0,0,0,0,0,0,0,0,0,1,0
879,52.106,15.717,-13.08,113,0,0,0,0,0,0,0,0,0,0,0,1
880,-45.402,-18.513,-0.017094,117,0,0,0,0,0,0,0,0,0,0,1,0
881,35.417,12.217,-31.223,175,0,0,0,0,0,0,0,0,0,0,0,1
882,-53.524,-48.667,-6.7619,168,0,0,0,0,0,0,0,0,0,0,1,0
883,36.036,-60.327,-17.018,110,0,0,0,0,0,0,0,0,0,0,0,1
884,-55.672,-25.418,-17.566,189,0,0,0,0,0,0,0,0,0,0,1,0
885,38.507,-13.754,3.9855,138,0,0,0,1,0,0,0,0,0,0,0,0
886,-40.175,2.0583,-7.4757,103,0,0,1,0,0,0,0,0,0,0,0,0
887,36.272,19.272,-11.235,162,0,0,0,1,0,0,0,0,0,0,0,0
888,-40.491,-0.19429,2.2057,175,0,0,1,0,0,0,0,0,0,0,0,0
889,-33.913,12.942,6.1014,138,0,0,1,0,0,0,0,0,0,0,0,0
890,32.366,27.951,6.0976,82,0,0,0,1,0,0,0,0,0,0,0,0
891,41.393,11.958,-4.4188,191,0,0,0,1,0,0,0,0,0,0,0,0
892,37.278,-6.8228,13.443,158,0,0,0,1,0,0,0,0,0,0,0,0
893,-36.064,-9.04,13.504,125,0,0,1,0,0,0,0,0,0,0,0,0
894,-34.384,-20.061,11.293,99,0,0,1,0,0,0,0,0,0,0,0,0
895,41.63,-1.0476,-0.57143,189,0,0,0,1,0,0,0,0,0,0,0,0
896,34.247,18.494,4.0519,154,0,0,0,1,0,0,0,0,0,0,0,0
897,-38.692,-12.451,0.4812,133,0,0,1,0,0,0,0,0,0,0,0,0
898,-38.791,14.202,-7.4419,129,0,0,1,0,0,0,0,0,0,0,0,0
899,36.474,5.3421,9.9868,152,0,0,0,1,0,0,0,0,0,0,0,0
900,-35.116,1.8737,12.358,95,0,0,1,0,0,0,0,0,0,0,0,0
901,-31.537,24.073,7.9512,82,0,0,1,0,0,0,0,0,0,0,0,0
902,-33.735,22.776,-2.0816,98,0,0,1,0,0,0,0,0,0,0,0,0
903,17.248,-6.7517,-18.081,149,0,0,0,0,0,0,0,0,0,1,0,0
904,17.793,-9.3293,22.146,164,0,0,0,0,0,0,0,0,0,1,0,0
905,-14.298,1.0877,19.333,114,0,0,0,0,0,0,0,0,1,0,0,0
906,-23.885,-5.1923,-25.167,156,0,0,0,0,0,0,0,0,1,0,0,0
907,-23.088,15.375,-1.6625,160,0,0,0,0,0,0,0,0,1,0,0,0
908,-30.282,-5.7669,-1.6074,163,0,0,0,0,0,0,0,0,1,0,0,0
909,-6.033,-15.637,-1.022,182,0,0,0,0,0,0,0,0,1,0,0,0
910,28.8,-13.167,-21.383,120,0,0,0,0,0,0,0,0,0,1,0,0
911,-17.368,-6.5419,-17.252,155,0,0,0,0,0,0,0,0,1,0,0,0
912,17.652,-0.030303,-2.0758,132,0,0,0,0,0,0,0,0,0,1,0,0
913,17.309,15.509,14.091,110,0,0,0,0,0,0,0,0,0,1,0,0
914,-14.525,11.656,16.213,122,0,0,0,0,0,0,0,0,1,0,0,0
915,31.79,-2.5905,-5.8095,105,0,0,0,0,0,0,0,0,0,1,0,0
916,-32.227,-31.432,-9.1591,88,0,0,0,0,0,0,0,0,1,0,0,0
917,24.198,-18.678,-16.083,121,0,0,0,0,0,0,0,0,0,1,0,0
918,16.248,5.0345,19.407,145,0,0,0,0,0,0,0,0,0,1,0,0
919,-25.279,-1.7158,8.9399,183,0,0,0,0,0,0,0,0,1,0,0,0
920,22.671,11.342,-7.6398,161,0,0,0,0,0,0,0,0,0,1,0,0
921,-8.6265,8.8675,-8.6265,83,0,0,0,0,0,0,0,0,1,0,0,0
922,-15.636,-30.364,-0.43357,143,0,0,0,0,0,0,0,0,1,0,0,0
923,30.917,-10.606,2.7339,109,0,0,0,0,0,0,0,0,0,1,0,0
924,-22.485,-16.394,-19.212,132,0,0,0,0,0,0,0,0,1,0,0,0
925,5.4749,-4.2682,3.5307,179,0,0,0,0,0,0,0,0,0.061453,0.93855,0,0
926,-23.865,8.1472,6.8344,163,0,0,0,0,0,0,0,0,1,0,0,0
927,27.453,-5.223,-18.475,139,0,0,0,0,0,0,0,0,0,1,0,0
928,-27.809,-13.277,5.1064,94,0,0,0,0,0,0,0,0,1,0,0,0
929,18.612,-25.864,3.3878,147,0,0,0,0,0,0,0,0,0,1,0,0
930,26.873,-2.3521,7.4648,142,0,0,0,0,0,0,0,0,0,1,0,0
931,-7.4503,-5.883,4.6667,171,0,0,0,0,0,0,0,0,1,0,0,0
932,11.03,9.7164,11.164,134,0,0,0,0,0,0,0,0,0,1,0,0
933,26.753,-33.384,-4.6312,263,0,0,0,0,0,0,0,0,0,1,0,0
934,-15.729,-9.1017,23.39,118,0,0,0,0,0,0,0,0,1,0,0,0
935,17.989,-17.866,11.587,179,0,0,0,0,0,0,0,0,0,1,0,0
936,14.25,22.412,-4.9875,160,0,0,0,0,0,0,0,0,0,1,0,0
937,-22.66,-34.621,-5.4483,203,0,0,0,0,0,0,0,0,1,0,0,0
938,-16.756,0.37179,-2.1026,156,0,0,0,0,0,0,0,0,1,0,0,0
939,-13.583,18.486,7.6944,144,0,0,0,0,0,0,0,0,1,0,0,0
940,-27.481,5.0247,-4.037,162,0,0,0,0,0,0,0,0,1,0,0,0
941,23.122,-3.9837,-25.48,123,0,0,0,0,0,0,0,0,0,1,0,0
942,-14.867,23.35,-2,120,0,0,0,0,0,0,0,0,1,0,0,0
943,10.763,11.878,-8.2901,131,0,0,0,0,0,0,0,0,0,1,0,0
944,34.435,-19.522,-15.304,92,0,0,0,0,0,0,0,0,0,1,0,0
945,24.181,8.2825,6.8249,177,0,0,0,0,0,0,0,0,0,1,0,0
946,22.256,-12.274,-0.15385,117,0,0,0,0,0,0,0,0,0,1,0,0
947,-31.382,-22.327,-15.182,110,0,0,0,0,0,0,0,0,1,0,0,0
948,12.388,-9.1189,11.304,227,0,0,0,0,0,0,0,0,0,1,0,0
949,-13.018,-17.62,14.81,163,0,0,0,0,0,0,0,0,1,0,0,0
950,-9.5039,7.4729,10.279,129,0,0,0,0,0,0,0,0,1,0,0,0
951,23.632,17.299,-0.44828,174,0,0,0,0,0,0,0,0,0,1,0,0
952,-21.636,-10.066,-1.9835,121,0,0,0,0,0,0,0,0,1,0,0,0
953,9.506,16.458,2.2169,166,0,0,0,0,0,0,0,0,0,1,0,0
954,-1.5088,-13.254,9.8596,228,0,0,0,0,0,0,0,0,0.71053,0.28947,0,0
955,9.75,-23.409,6.3636,176,0,0,0,0,0,0,0,0,0,1,0,0
956,-14.874,-15.414,5.1724,174,0,0,0,0,0,0,0,0,1,0,0,0
957,-9.1071,15.619,-0.91667,168,0,0,0,0,0,0,0,0,1,0,0,0
958,-18.333,12.227,-8.7733,150,0,0,0,0,0,0,0,0,1,0,0,0
959,30.259,5.6588,-0.68235,170,0,0,0,0,0,0,0,0,0,1,0,0
960,-17.876,-26.298,8.4472,161,0,0,0,0,0,0,0,0,1,0,0,0
961,9.1714,-13.552,0.42857,210,0,0,0,0,0,0,0,0,0,1,0,0
962,-7.1765,-25.572,5.7219,187,0,0,0,0,0,0,0,0,1,0,0,0
963,16.903,22.339,6.129,124,0,0,0,0,0,0,0,0,0,1,0,0
964,-29.115,-11.443,-18.377,122,0,0,0,0,0,0,0,0,1,0,0,0
